keyword,closeness
childhood friends,12.887149380964678
doctor,12.840577977411396
riot,12.83520537969393
shark,12.832034640476966
sword,12.829560723499844
somber,12.814623495994539
world domination,12.814508831089086
violent death,12.799061890255425
murder spree,12.797531337752671
las vegas,12.79292856361899
end of the world,12.786879058730243
sex worker,12.758475871156488
friends,12.755318439337236
pretentious,12.74462479771353
battle,12.731227914111049
kidnapping,12.721773669897182
angry,12.720205125202979
love triangle,12.705230733425887
new year's eve,12.697002185343601
female rage,12.6970021853436
based on young adult novel,12.696244344887639
snow,12.692925987534563
shocking,12.691821744054051
scientist,12.682351195918642
assassin,12.680742569744059
introspective,12.678790480328837
second part,12.677110707637368
curse,12.672554691146493
bisexuality,12.662989530454166
fashion designer,12.659592561394236
gloomy,12.644174581077587
paris,12.634391108958326
doll,12.633595289896451
barn,12.631644054776766
dark romance,12.623002610416833
adaptation,12.612421315761901
character study,12.604978942669678
spider,12.601771769870735
eroticism,12.591529296740761
army,12.586982765461487
school life,12.583257647681345
school club,12.5781204998242
sport competition,12.5781204998242
tournament,12.5781204998242
high school sports,12.578120499824198
bukatsu,12.578120499824198
sword fight,12.561551519426
mansion,12.560555342731073
identity,12.55230069549117
poverty,12.53162599713987
horror,12.520815131565877
crime family,12.518985606215784
comforting,12.50746958478383
calm,12.503559101807864
séance,12.495606927419022
mystery,12.491662840531365
spiritism,12.478636757886711
aspiring actress,12.467235285737948
party,12.455678579031346
american dream,12.452297299227276
abusive father,12.450649241108831
defiant,12.447713378808023
drunk,12.438091196648907
home invasion,12.434358258536585
screwball comedy,12.433548631516487
class differences,12.432274040951109
immigrant,12.426772167590995
motherhood,12.426606463543434
whimsical,12.423682482894558
marriage,12.417623386616794
massachusetts,12.414010954144324
kung fu,12.40208222279703
young adult,12.396496067377681
idol,12.3897920601505
brother sister relationship,12.389371007906485
blood,12.385688813112086
meditative,12.378523571742692
summer,12.377759637420612
erotic thriller,12.37391068745476
romantic drama,12.36988619626065
black magic,12.368272470591876
adopted child,12.367289790096072
fbi agent,12.366792232305713
farcical,12.351206863149486
racism,12.347766969258394
sardonic,12.340495944787543
1930s,12.33724096782526
heist,12.32719329413968
foreboding,12.323060502754078
dubious,12.318440204050363
mecha,12.315948179790267
father son conflict,12.277102033937265
chicago,12.272484441819893
rich family,12.268889617758093
evangelical christianity,12.267180778238272
manipulation,12.267001101409367
